,0.1-1.0,1.0-20.0,4.0-14.0,4.0-20.0
2020-04-08 19:29:59,2.3048304957e-07,5.97679645291e-09,5.08597586216e-09,5.36695268998e-09
2020-04-08 19:44:59,2.2874154916e-07,8.84980637405e-09,7.89267053913e-09,8.30054610144e-09
2020-04-08 19:59:59,2.43667689275e-07,1.29564144205e-08,1.17481957264e-08,1.2015349647e-08
2020-04-08 20:14:59,2.45953477818e-07,1.56135443023e-08,1.42132518738e-08,1.44523397493e-08
2020-04-08 20:29:59,2.43534106391e-07,3.46170796487e-08,3.29093789783e-08,3.30802089066e-08
2020-04-08 20:44:59,2.53404525308e-07,3.92741431535e-08,3.74820690167e-08,3.76247746289e-08
2020-04-08 20:59:59,2.42272386911e-07,2.57960395923e-08,2.39619505577e-08,2.41565717372e-08
2020-04-08 21:14:59,2.3228548813e-07,2.97931724435e-08,2.7680360536e-08,2.78906964101e-08
2020-04-08 21:29:59,2.29950073793e-07,3.26381934098e-08,3.0284523425e-08,3.04344047816e-08
2020-04-08 21:44:59,2.32868773711e-07,3.22375109099e-08,2.9888171994e-08,3.01413793015e-08
2020-04-08 21:59:59,2.33325077909e-07,2.92096162414e-08,2.72767225156e-08,2.75516536735e-08
2020-04-08 22:14:59,2.26185324259e-07,2.66724524168e-08,2.494288742e-08,2.5184978392e-08
2020-04-08 22:29:59,2.28553330318e-07,2.50168556916e-08,2.33338105959e-08,2.35694234194e-08
2020-04-08 22:44:59,2.38522029547e-07,2.65209735746e-08,2.47535990383e-08,2.50061070301e-08
2020-04-08 22:59:59,2.40515339256e-07,2.77882619779e-08,2.57923502323e-08,2.60377755715e-08
2020-04-08 23:14:59,2.37489919472e-07,2.31822788122e-08,2.14489549128e-08,2.17347659342e-08
2020-04-08 23:29:59,2.32591557842e-07,1.70880822288e-08,1.56283081676e-08,1.59428558244e-08
2020-04-08 23:44:59,2.41971711868e-07,2.00808354322e-08,1.85396585112e-08,1.88965146312e-08
2020-04-08 23:59:59,2.51833498613e-07,2.32100680978e-08,2.10980163535e-08,2.14422503002e-08
2020-04-09 00:14:59,2.32952306032e-07,2.55953164657e-08,2.30136434715e-08,2.32319342569e-08
2020-04-09 00:29:59,2.36300353222e-07,2.59944019837e-08,2.37456403494e-08,2.39542878622e-08
